6,12,3,1
6,13,3,1
6,14,3,1
6,14,4,1
6,15,4,1
6,15,5,1
6,16,5,1
6,17,5,1
6,17,6,1
6,18,6,1
6,19,7,1
6,20,7,1
7,0,8,1
7,0,9,1
7,1,8,1
7,2,7,1
7,2,8,1
7,3,6,1
7,3,7,1
7,4,6,1
7,5,5,1
7,5,6,1
7,6,4,1
7,6,5,1
7,7,4,1
7,8,3,1
7,9,2,1
7,9,3,1
7,10,2,1
7,11,2,1
7,12,2,1
7,12,3,1
7,13,3,1
7,14,3,1
7,14,4,1
7,15,4,1
7,16,5,1
7,17,5,1
7,17,6,1
7,18,6,1
7,19,6,1
7,19,7,1
7,20,7,1
8,0,8,1
8,0,9,1
8,1,8,1
8,2,7,1
8,2,8,1
8,3,6,1
8,3,7,1
8,4,6,1
8,5,4,1
8,5,5,1
8,6,4,1
8,7,3,1
8,8,2,1
8,8,3,1
8,9,1,1
8,9,2,1
8,10,1,1
8,11,1,1
8,12,1,1
8,12,2,1
8,13,2,1
8,14,2,1
8,14,3,1
8,15,3,1
8,15,4,1
8,16,4,1
8,16,5,1
8,17,5,1
8,18,5,1
8,18,6,1
8,19,6,1
8,19,7,1
8,20,7,1
9,0,8,1
9,1,7,1
9,2,7,1
9,3,6,1
9,4,5,1
9,5,4,1
9,6,3,1
9,7,2,1
9,8,2,1
9,9,1,1
9,10,0,1
9,10,1,1
9,11,1,1
9,12,1,1
9,12,2,1
9,13,2,1
9,14,2,1
9,14,3,1
9,15,3,1
9,15,4,1
9,16,4,1
9,17,5,1
9,18,5,1
9,18,6,1
9,19,6,1
9,20,6,1
9,20,7,1
10,0,7,1
10,0,8,1
10,1,6,1
10,1,7,1
10,2,6,1
10,3,5,1
10,4,4,1
10,5,3,1
10,6,2,1
10,7,2,1
10,8,1,1
10,9,0,1
10,9,1,1
10,10,0,1
10,11,0,1
10,12,0,1
10,12,1,1
10,13,1,1
10,13,2,1
10,14,2,1
10,14,3,1
10,15,3,1
10,16,4,1
10,17,4,1
10,17,5,1
10,18,5,1
10,18,6,1
10,19,6,1
10,20,6,1
11,0,7,1
11,1,6,1
11,2,5,1
11,3,4,1
11,4,3,1
11,4,4,1
11,5,2,1
11,5,3,1
11,6,1,1
11,6,2,1
11,7,1,1
11,8,0,1
11,8,1,1
11,9,0,1
11,10,0,1
11,11,0,1
11,12,0,1
11,12,1,1
11,13,1,1
11,13,2,1
11,14,2,1
11,15,2,1
11,15,3,1
11,16,3,1
11,16,4,1
11,17,4,1
11,17,5,1
11,18,5,1
11,19,5,1
11,19,6,1
11,20,6,1
12,0,6,1
12,1,5,1
12,2,4,1
12,2,5,1
12,3,3,1
12,3,4,1
12,4,2,1
12,4,3,1
12,5,2,1
12,6,1,1
12,6,2,1
12,7,0,1
12,7,1,1
12,8,0,1
12,8,1,1
12,9,0,1
12,10,0,1
12,11,0,1
12,12,0,1
12,13,0,1
12,13,1,1
12,14,1,1
12,14,2,1
12,15,2,1
12,15,3,1
12,16,3,1
12,16,4,1
12,17,4,1
12,18,4,1
12,18,5,1
12,19,5,1
12,20,5,1
12,20,6,1
13,0,5,1
13,0,6,1
13,1,5,1
13,2,4,1
13,3,2,1
13,3,3,1
13,4,2,1
13,4,3,1
13,5,1,1
13,5,2,1
13,6,1,1
13,7,0,1
13,7,1,1
13,8,0,1
13,9,0,1
13,10,0,1
13,11,0,1
13,12,0,1
13,13,0,1
13,13,1,1
13,14,1,1
13,15,2,1
13,16,2,1
13,16,3,1
13,17,3,1
13,17,4,1
13,18,4,1
13,19,4,1
13,19,5,1
13,20,5,1
13,20,6,1
14,0,5,1
14,1,3,1
14,1,4,1
14,2,3,1
14,3,2,1
14,3,3,1
14,4,1,1
14,4,2,1
14,5,1,1
14,6,0,1
14,6,1,1
14,7,0,1
14,7,1,1
14,8,0,1
14,9,0,1
14,10,0,1
14,11,0,1
14,12,0,1
14,13,0,1
14,13,1,1
14,14,1,1
14,15,1,1
14,15,2,1
14,16,2,1
14,16,3,1
14,17,3,1
14,17,4,1
14,18,4,1
14,19,4,1
14,19,5,1
14,20,5,1
15,0,5,1
15,0,6,1
15,1,4,1
15,1,5,1
15,2,3,1
15,2,4,1
15,3,2,1
15,3,3,1
15,4,2,1
15,4,3,1
15,5,1,1
15,5,2,1
15,6,1,1
15,6,2,1
15,7,0,1
15,7,1,1
15,8,0,1
15,8,1,1
15,9,0,1
15,9,1,1
15,10,0,1
15,11,0,1
15,12,0,1
15,13,0,1
15,13,1,1
15,14,1,1
15,15,1,1
15,15,2,1
15,16,2,1
15,16,3,1
15,17,3,1
15,17,4,1
15,18,4,1
15,19,4,1
15,19,5,1
15,20,5,1
15,20,6,1
16,0,5,1
16,1,4,1
16,1,5,1
16,2,3,1
16,2,4,1
16,3,3,1
16,4,2,1
16,4,3,1
16,5,2,1
16,5,3,1
16,6,2,1
16,7,1,1
16,7,2,1
16,8,1,1
16,8,2,1
16,9,1,1
16,10,0,1
16,10,1,1
16,11,0,1
16,12,0,1
16,12,1,1
16,13,1,1
16,14,1,1
16,15,2,1
16,16,2,1
16,16,3,1
16,17,3,1
16,18,4,1
16,19,4,1
16,19,5,1
16,20,5,1
16,20,6,1
17,0,5,1
17,0,6,1
17,1,4,1
17,1,5,1
17,2,4,1
17,3,3,1
17,3,4,1
17,4,3,1
17,5,2,1
17,5,3,1
17,6,2,1
17,6,3,1
17,7,2,1
17,7,3,1
17,8,2,1
17,8,3,1
17,9,1,1
17,9,2,1
17,10,1,1
17,10,2,1
17,11,1,1
17,12,1,1
17,13,1,1
17,13,2,1
17,14,1,1
17,14,2,1
17,15,2,1
17,15,3,1
17,16,3,1
17,17,3,1
17,17,4,1
17,18,4,1
17,18,5,1
17,19,5,1
17,19,6,1
17,20,5,1
17,20,6,1
18,0,5,1
18,0,6,1
18,1,5,1
18,1,6,1
18,2,4,1
18,2,5,1
18,3,4,1
18,4,4,1
18,5,3,1
18,5,4,1
18,6,3,1
18,6,4,1
18,7,3,1
18,7,4,1
18,8,2,1
18,8,3,1
18,9,2,1
18,9,3,1
18,10,2,1
18,11,2,1
18,12,2,1
18,13,2,1
18,14,2,1
18,14,3,1
18,15,2,1
18,15,3,1
18,16,3,1
18,16,4,1
18,17,4,1
18,18,4,1
18,18,5,1
18,19,5,1
18,19,6,1
18,20,6,1
19,0,6,1
19,0,7,1
19,1,5,1
19,1,6,1
19,2,5,1
19,2,6,1
19,3,5,1
19,4,4,1
19,4,5,1
19,5,4,1
19,5,5,1
19,6,4,1
19,6,5,1
19,7,4,1
19,8,3,1
19,8,4,1
19,9,3,1
19,9,4,1
19,10,3,1
19,11,2,1
19,11,3,1
19,12,2,1
19,12,3,1
19,13,2,1
19,13,3,1
19,14,3,1
19,15,3,1
19,15,4,1
19,16,4,1
19,17,4,1
19,17,5,1
19,18,5,1
19,18,6,1
19,19,6,1
19,20,6,1
19,20,7,1
20,0,6,1
20,0,7,1
20,1,6,1
20,1,7,1
20,2,5,1
20,2,6,1
20,3,5,1
20,3,6,1
20,4,5,1
20,4,6,1
20,5,5,1
20,6,5,1
20,7,4,1
20,7,5,1
20,8,4,1
20,8,5,1
20,9,4,1
20,9,5,1
20,10,3,1
20,10,4,1
20,11,3,1
20,11,4,1
20,12,3,1
20,12,4,1
20,13,3,1
20,13,4,1
20,14,3,1
20,14,4,1
20,15,4,1
20,15,5,1
20,16,4,1
20,16,5,1
20,17,5,1
20,17,6,1
20,18,6,1
20,19,6,1
20,19,7,1
20,20,7,1
